GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM
0021100019,1610612748,Heat,MIA,Miami,240:00,0.867,0.133,0.626,0.174,0.157,0.165,0.217,0.287,0.452,0.444,0.556,1.0,0.0,0.524,0.476
0021100019,1610612738,Celtics,BOS,Boston,240:00,0.736,0.264,0.467,0.206,0.336,0.215,0.196,0.178,0.262,0.4,0.6,0.833,0.167,0.541,0.459
0021100021,1610612758,Kings,SAC,Sacramento,240:00,0.805,0.195,0.709,0.177,0.114,0.089,0.177,0.051,0.532,0.357,0.643,0.333,0.667,0.355,0.645
0021100021,1610612757,Trail Blazers,POR,Portland,240:00,0.788,0.212,0.693,0.178,0.089,0.168,0.218,0.248,0.515,0.629,0.371,1.0,0.0,0.658,0.342
0021100020,1610612750,Timberwolves,MIN,Minnesota,240:00,0.8,0.2,0.463,0.168,0.189,0.126,0.347,0.095,0.295,0.545,0.455,0.333,0.667,0.5,0.5
0021100020,1610612749,Bucks,MIL,Milwaukee,240:00,0.83,0.17,0.776,0.286,0.061,0.163,0.163,0.296,0.49,0.579,0.421,1.0,0.0,0.6,0.4
0021100032,1610612752,Knicks,NYK,New York,240:00,0.7,0.3,0.615,0.205,0.154,0.308,0.231,0.128,0.41,0.458,0.542,1.0,0.0,0.536,0.464
0021100032,1610612744,Warriors,GSW,Golden State,240:00,0.792,0.208,0.63,0.152,0.196,0.087,0.174,0.25,0.478,0.517,0.483,0.833,0.167,0.571,0.429
0021100029,1610612759,Spurs,SAS,San Antonio,240:00,0.763,0.238,0.609,0.191,0.261,0.174,0.13,0.139,0.417,0.514,0.486,0.9,0.1,0.6,0.4
0021100029,1610612746,Clippers,LAC,Los Angeles,240:00,0.73,0.27,0.489,0.2,0.233,0.156,0.278,0.189,0.289,0.5,0.5,0.857,0.143,0.586,0.414
0021100031,1610612756,Suns,PHX,Phoenix,240:00,0.863,0.138,0.747,0.313,0.072,0.072,0.181,0.096,0.434,0.452,0.548,0.5,0.5,0.455,0.545
0021100031,1610612755,76ers,PHI,Philadelphia,240:00,0.802,0.198,0.66,0.175,0.204,0.194,0.136,0.184,0.485,0.471,0.529,0.857,0.143,0.537,0.463
0021100026,1610612765,Pistons,DET,Detroit,240:00,0.741,0.259,0.607,0.202,0.303,0.056,0.09,0.202,0.404,0.333,0.667,0.778,0.222,0.444,0.556
0021100026,1610612739,Cavaliers,CLE,Cleveland,240:00,0.829,0.171,0.629,0.133,0.2,0.124,0.171,0.2,0.495,0.697,0.303,0.714,0.286,0.7,0.3
0021100025,1610612764,Wizards,WAS,Washington,240:00,0.792,0.208,0.578,0.217,0.217,0.145,0.205,0.169,0.361,0.458,0.542,0.833,0.167,0.533,0.467
0021100025,1610612737,Hawks,ATL,Atlanta,240:00,0.693,0.307,0.455,0.099,0.267,0.168,0.277,0.178,0.356,0.522,0.478,1.0,0.0,0.656,0.344
0021100030,1610612762,Jazz,UTA,Utah,240:00,0.797,0.203,0.62,0.2,0.21,0.17,0.17,0.24,0.42,0.581,0.419,1.0,0.0,0.658,0.342
0021100030,1610612743,Nuggets,DEN,Denver,240:00,0.779,0.221,0.684,0.103,0.154,0.231,0.162,0.239,0.581,0.575,0.425,1.0,0.0,0.63,0.37
0021100028,1610612740,Hornets,NOH,New Orleans,240:00,0.848,0.152,0.66,0.186,0.124,0.072,0.216,0.134,0.474,0.375,0.625,1.0,0.0,0.444,0.556
0021100028,1610612738,Celtics,BOS,Boston,240:00,0.782,0.218,0.564,0.256,0.269,0.128,0.167,0.167,0.308,0.5,0.5,0.714,0.286,0.552,0.448
0021100023,1610612761,Raptors,TOR,Toronto,240:00,0.81,0.19,0.706,0.329,0.212,0.118,0.082,0.153,0.376,0.533,0.467,0.833,0.167,0.583,0.417
0021100023,1610612754,Pacers,IND,Indiana,240:00,0.802,0.198,0.556,0.178,0.233,0.1,0.211,0.178,0.378,0.56,0.44,0.857,0.143,0.625,0.375
0021100027,1610612760,Thunder,OKC,Oklahoma City,240:00,0.675,0.325,0.388,0.122,0.306,0.061,0.306,0.092,0.265,0.368,0.632,0.9,0.1,0.552,0.448
0021100027,1610612763,Grizzlies,MEM,Memphis,240:00,0.816,0.184,0.674,0.211,0.063,0.158,0.263,0.105,0.463,0.344,0.656,1.0,0.0,0.382,0.618
0021100024,1610612748,Heat,MIA,Miami,240:00,0.923,0.077,0.729,0.188,0.031,0.208,0.24,0.281,0.542,0.514,0.486,1.0,0.0,0.528,0.472
0021100024,1610612766,Bobcats,CHA,Charlotte,240:00,0.78,0.22,0.674,0.295,0.221,0.221,0.105,0.126,0.379,0.594,0.406,0.429,0.571,0.564,0.436
0021100038,1610612752,Knicks,NYK,New York,240:00,0.672,0.328,0.366,0.049,0.22,0.073,0.415,0.098,0.317,0.6,0.4,1.0,0.0,0.714,0.286
0021100038,1610612747,Lakers,LAL,Los Angeles,240:00,0.781,0.219,0.586,0.141,0.273,0.071,0.141,0.121,0.444,0.517,0.483,0.889,0.111,0.605,0.395
0021100033,1610612753,Magic,ORL,Orlando,240:00,0.741,0.259,0.574,0.128,0.287,0.149,0.138,0.266,0.447,0.593,0.407,1.0,0.0,0.694,0.306
0021100033,1610612751,Nets,NJN,New Jersey,240:00,0.779,0.221,0.59,0.256,0.231,0.09,0.179,0.128,0.333,0.478,0.522,1.0,0.0,0.586,0.414
0021100034,1610612759,Spurs,SAS,San Antonio,240:00,0.817,0.183,0.776,0.118,0.071,0.118,0.153,0.212,0.659,0.303,0.697,1.0,0.0,0.343,0.657
0021100034,1610612745,Rockets,HOU,Houston,240:00,0.694,0.306,0.648,0.267,0.257,0.133,0.095,0.181,0.381,0.382,0.618,0.889,0.111,0.488,0.512
0021100037,1610612757,Trail Blazers,POR,Portland,240:00,0.747,0.253,0.595,0.234,0.216,0.099,0.189,0.09,0.36,0.364,0.636,1.0,0.0,0.488,0.512
0021100037,1610612743,Nuggets,DEN,Denver,240:00,0.77,0.23,0.608,0.078,0.118,0.275,0.275,0.284,0.529,0.452,0.548,0.75,0.25,0.486,0.514
0021100036,1610612758,Kings,SAC,Sacramento,240:00,0.795,0.205,0.551,0.061,0.245,0.143,0.204,0.235,0.49,0.296,0.704,0.625,0.375,0.371,0.629
0021100036,1610612741,Bulls,CHI,Chicago,240:00,0.85,0.15,0.685,0.185,0.167,0.306,0.148,0.139,0.5,0.541,0.459,0.833,0.167,0.581,0.419
0021100035,1610612760,Thunder,OKC,Oklahoma City,240:00,0.778,0.222,0.596,0.25,0.173,0.163,0.231,0.106,0.346,0.419,0.581,1.0,0.0,0.514,0.486
0021100035,1610612742,Mavericks,DAL,Dallas,240:00,0.711,0.289,0.569,0.216,0.265,0.098,0.167,0.324,0.353,0.586,0.414,0.889,0.111,0.658,0.342
0021100041,1610612765,Pistons,DET,Detroit,240:00,0.797,0.203,0.729,0.282,0.106,0.059,0.165,0.212,0.447,0.516,0.484,0.667,0.333,0.529,0.471
0021100041,1610612738,Celtics,BOS,Boston,240:00,0.761,0.239,0.583,0.25,0.219,0.115,0.198,0.177,0.333,0.714,0.286,0.714,0.286,0.714,0.286
0021100049,1610612746,Clippers,LAC,Los Angeles,240:00,0.813,0.188,0.673,0.218,0.208,0.089,0.119,0.109,0.455,0.618,0.382,0.714,0.286,0.634,0.366
0021100049,1610612741,Bulls,CHI,Chicago,240:00,0.782,0.218,0.561,0.211,0.184,0.088,0.254,0.114,0.351,0.781,0.219,0.571,0.429,0.744,0.256
0021100048,1610612762,Jazz,UTA,Utah,240:00,0.797,0.203,0.569,0.196,0.176,0.157,0.255,0.098,0.373,0.379,0.621,1.0,0.0,0.486,0.514
0021100048,1610612755,76ers,PHI,Philadelphia,240:00,0.831,0.169,0.667,0.242,0.121,0.202,0.212,0.162,0.424,0.515,0.485,0.5,0.5,0.514,0.486
0021100040,1610612754,Pacers,IND,Indiana,265:00,0.894,0.106,0.694,0.163,0.061,0.102,0.245,0.071,0.531,0.382,0.618,1.0,0.0,0.417,0.583
0021100040,1610612739,Cavaliers,CLE,Cleveland,265:00,0.716,0.284,0.637,0.154,0.165,0.143,0.198,0.187,0.484,0.31,0.69,0.8,0.2,0.382,0.618
0021100046,1610612764,Wizards,WAS,Washington,240:00,0.788,0.212,0.568,0.173,0.259,0.074,0.173,0.333,0.395,0.565,0.435,0.857,0.143,0.633,0.367
0021100046,1610612749,Bucks,MIL,Milwaukee,240:00,0.726,0.274,0.608,0.216,0.235,0.196,0.157,0.157,0.392,0.613,0.387,0.875,0.125,0.667,0.333
0021100047,1610612761,Raptors,TOR,Toronto,240:00,0.806,0.194,0.628,0.279,0.209,0.093,0.163,0.128,0.349,0.519,0.481,1.0,0.0,0.606,0.394
0021100047,1610612742,Mavericks,DAL,Dallas,240:00,0.653,0.347,0.505,0.242,0.212,0.111,0.283,0.222,0.263,0.56,0.44,1.0,0.0,0.656,0.344
0021100042,1610612751,Nets,NJN,New Jersey,240:00,0.756,0.244,0.592,0.184,0.276,0.102,0.133,0.082,0.408,0.414,0.586,0.889,0.111,0.526,0.474
0021100042,1610612737,Hawks,ATL,Atlanta,240:00,0.805,0.195,0.629,0.152,0.114,0.124,0.257,0.162,0.476,0.606,0.394,0.5,0.5,0.595,0.405
0021100045,1610612750,Timberwolves,MIN,Minnesota,240:00,0.651,0.349,0.554,0.218,0.327,0.079,0.119,0.248,0.337,0.393,0.607,0.909,0.091,0.538,0.462
0021100045,1610612748,Heat,MIA,Miami,240:00,0.849,0.151,0.835,0.447,0.087,0.262,0.078,0.301,0.388,0.605,0.395,1.0,0.0,0.63,0.37
0021100044,1610612756,Suns,PHX,Phoenix,240:00,0.705,0.295,0.559,0.151,0.226,0.183,0.215,0.151,0.409,0.615,0.385,0.857,0.143,0.667,0.333
0021100044,1610612740,Hornets,NOH,New Orleans,240:00,0.844,0.156,0.59,0.231,0.115,0.077,0.295,0.077,0.359,0.478,0.522,1.0,0.0,0.538,0.462
0021100043,1610612763,Grizzlies,MEM,Memphis,240:00,0.938,0.063,0.796,0.301,0.0,0.177,0.204,0.177,0.496,0.511,0.489,0.0,0.0,0.511,0.489
0021100043,1610612745,Rockets,HOU,Houston,240:00,0.633,0.367,0.495,0.108,0.355,0.151,0.151,0.194,0.387,0.435,0.565,0.818,0.182,0.559,0.441
0021100039,1610612753,Magic,ORL,Orlando,240:00,0.667,0.333,0.5,0.06,0.36,0.06,0.14,0.15,0.44,0.48,0.52,0.917,0.083,0.622,0.378
0021100039,1610612766,Bobcats,CHA,Charlotte,240:00,0.819,0.181,0.633,0.38,0.19,0.076,0.177,0.114,0.253,0.56,0.44,1.0,0.0,0.633,0.367
0021100056,1610612755,76ers,PHI,Philadelphia,240:00,0.747,0.253,0.523,0.187,0.308,0.178,0.168,0.224,0.336,0.714,0.286,0.818,0.182,0.744,0.256
0021100056,1610612744,Warriors,GSW,Golden State,240:00,0.809,0.191,0.759,0.228,0.152,0.101,0.089,0.19,0.532,0.533,0.467,1.0,0.0,0.588,0.412
0021100055,1610612762,Jazz,UTA,Utah,240:00,0.82,0.18,0.697,0.157,0.067,0.213,0.236,0.146,0.539,0.29,0.71,1.0,0.0,0.333,0.667
0021100055,1610612759,Spurs,SAS,San Antonio,240:00,0.784,0.216,0.5,0.154,0.288,0.154,0.212,0.096,0.346,0.615,0.385,1.0,0.0,0.722,0.278
0021100050,1610612747,Lakers,LAL,Los Angeles,240:00,0.721,0.279,0.804,0.304,0.065,0.087,0.13,0.152,0.5,0.595,0.405,1.0,0.0,0.615,0.385
0021100050,1610612743,Nuggets,DEN,Denver,240:00,0.675,0.325,0.607,0.247,0.236,0.213,0.157,0.258,0.36,0.556,0.444,1.0,0.0,0.647,0.353
0021100052,1610612745,Rockets,HOU,Houston,240:00,0.768,0.232,0.611,0.189,0.284,0.168,0.105,0.189,0.421,0.586,0.414,1.0,0.0,0.684,0.316
0021100052,1610612737,Hawks,ATL,Atlanta,240:00,0.8,0.2,0.738,0.143,0.143,0.143,0.119,0.119,0.595,0.387,0.613,1.0,0.0,0.457,0.543
0021100051,1610612754,Pacers,IND,Indiana,240:00,0.803,0.197,0.568,0.114,0.17,0.125,0.261,0.227,0.455,0.48,0.52,1.0,0.0,0.567,0.433
0021100051,1610612765,Pistons,DET,Detroit,240:00,0.817,0.183,0.646,0.146,0.25,0.167,0.104,0.104,0.5,0.548,0.452,1.0,0.0,0.641,0.359
0021100054,1610612758,Kings,SAC,Sacramento,240:00,0.744,0.256,0.522,0.065,0.196,0.098,0.283,0.163,0.457,0.417,0.583,0.833,0.167,0.5,0.5
0021100054,1610612752,Knicks,NYK,New York,240:00,0.685,0.315,0.526,0.123,0.263,0.07,0.211,0.123,0.404,0.533,0.467,1.0,0.0,0.65,0.35
0021100053,1610612756,Suns,PHX,Phoenix,240:00,0.705,0.295,0.557,0.124,0.247,0.052,0.196,0.216,0.433,0.444,0.556,0.875,0.125,0.543,0.457
0021100053,1610612760,Thunder,OKC,Oklahoma City,240:00,0.714,0.286,0.598,0.093,0.252,0.196,0.15,0.121,0.505,0.563,0.438,0.778,0.222,0.61,0.39
0021100062,1610612763,Grizzlies,MEM,Memphis,240:00,0.893,0.107,0.781,0.344,0.047,0.203,0.172,0.234,0.438,0.48,0.52,1.0,0.0,0.5,0.5
0021100062,1610612741,Bulls,CHI,Chicago,240:00,0.845,0.155,0.654,0.192,0.144,0.317,0.202,0.202,0.462,0.588,0.412,0.8,0.2,0.615,0.385
0021100065,1610612757,Trail Blazers,POR,Portland,240:00,0.808,0.192,0.659,0.386,0.136,0.057,0.205,0.239,0.273,0.586,0.414,0.75,0.25,0.606,0.394
0021100065,1610612746,Clippers,LAC,Los Angeles,240:00,0.68,0.32,0.645,0.28,0.194,0.161,0.161,0.226,0.366,0.7,0.3,0.667,0.333,0.694,0.306
0021100058,1610612761,Raptors,TOR,Toronto,240:00,0.814,0.186,0.563,0.167,0.156,0.104,0.281,0.156,0.396,0.704,0.296,0.8,0.2,0.719,0.281
0021100058,1610612753,Magic,ORL,Orlando,240:00,0.64,0.36,0.49,0.137,0.353,0.088,0.157,0.157,0.353,0.4,0.6,0.833,0.167,0.541,0.459
0021100060,1610612751,Nets,NJN,New Jersey,240:00,0.69,0.31,0.488,0.171,0.256,0.061,0.256,0.183,0.317,0.5,0.5,0.857,0.143,0.593,0.407
0021100060,1610612739,Cavaliers,CLE,Cleveland,240:00,0.667,0.333,0.449,0.082,0.49,0.112,0.061,0.255,0.367,0.591,0.409,0.688,0.313,0.632,0.368
0021100059,1610612748,Heat,MIA,Miami,240:00,0.863,0.138,0.636,0.186,0.163,0.233,0.202,0.124,0.45,0.634,0.366,1.0,0.0,0.688,0.313
0021100059,1610612766,Bobcats,CHA,Charlotte,240:00,0.804,0.196,0.644,0.222,0.2,0.122,0.156,0.111,0.422,0.621,0.379,0.333,0.667,0.571,0.429
0021100063,1610612747,Lakers,LAL,Los Angeles,240:00,0.739,0.261,0.689,0.156,0.133,0.056,0.178,0.156,0.533,0.548,0.452,0.5,0.5,0.543,0.457
0021100063,1610612743,Nuggets,DEN,Denver,240:00,0.746,0.254,0.626,0.162,0.061,0.263,0.313,0.172,0.465,0.613,0.387,1.0,0.0,0.636,0.364
0021100064,1610612758,Kings,SAC,Sacramento,240:00,0.729,0.271,0.563,0.083,0.25,0.333,0.188,0.313,0.479,0.407,0.593,0.625,0.375,0.457,0.543
0021100064,1610612740,Hornets,NOH,New Orleans,240:00,0.831,0.169,0.9,0.225,0.0,0.15,0.1,0.163,0.675,0.667,0.333,0.0,0.0,0.667,0.333
0021100061,1610612750,Timberwolves,MIN,Minnesota,240:00,0.741,0.259,0.525,0.202,0.303,0.04,0.172,0.232,0.323,0.346,0.654,0.6,0.4,0.417,0.583
0021100061,1610612742,Mavericks,DAL,Dallas,240:00,0.688,0.312,0.537,0.146,0.256,0.293,0.207,0.256,0.39,0.545,0.455,0.714,0.286,0.586,0.414
0021100057,1610612764,Wizards,WAS,Washington,240:00,0.795,0.205,0.698,0.256,0.07,0.221,0.233,0.186,0.442,0.433,0.567,1.0,0.0,0.469,0.531
0021100057,1610612738,Celtics,BOS,Boston,240:00,0.838,0.162,0.681,0.277,0.16,0.117,0.16,0.128,0.404,0.688,0.313,0.8,0.2,0.703,0.297
0021100069,1610612761,Raptors,TOR,Toronto,240:00,0.75,0.25,0.511,0.2,0.233,0.089,0.256,0.278,0.311,0.652,0.348,0.857,0.143,0.7,0.3
0021100069,1610612752,Knicks,NYK,New York,240:00,0.551,0.449,0.424,0.094,0.353,0.106,0.224,0.212,0.329,0.389,0.611,0.7,0.3,0.5,0.5
0021100066,1610612756,Suns,PHX,Phoenix,240:00,0.736,0.264,0.608,0.235,0.235,0.098,0.157,0.176,0.373,0.516,0.484,0.875,0.125,0.59,0.41
0021100066,1610612744,Warriors,GSW,Golden State,240:00,0.764,0.236,0.637,0.242,0.231,0.066,0.132,0.165,0.396,0.69,0.31,1.0,0.0,0.75,0.25
0021100068,1610612751,Nets,NJN,New Jersey,240:00,0.685,0.315,0.553,0.085,0.223,0.191,0.223,0.138,0.468,0.346,0.654,0.857,0.143,0.455,0.545
0021100068,1610612754,Pacers,IND,Indiana,240:00,0.731,0.269,0.519,0.185,0.361,0.139,0.12,0.111,0.333,0.5,0.5,0.923,0.077,0.634,0.366
0021100067,1610612764,Wizards,WAS,Washington,240:00,0.867,0.133,0.696,0.152,0.098,0.185,0.207,0.239,0.543,0.344,0.656,1.0,0.0,0.4,0.6
0021100067,1610612738,Celtics,BOS,Boston,240:00,0.759,0.241,0.56,0.18,0.3,0.11,0.14,0.13,0.38,0.643,0.357,1.0,0.0,0.737,0.263
0021100070,1610612748,Heat,MIA,Miami,240:00,0.822,0.178,0.63,0.217,0.163,0.109,0.207,0.141,0.413,0.621,0.379,1.0,0.0,0.676,0.324
0021100070,1610612737,Hawks,ATL,Atlanta,240:00,0.805,0.195,0.6,0.1,0.27,0.09,0.13,0.19,0.5,0.333,0.667,1.0,0.0,0.487,0.513
0021100071,1610612753,Magic,ORL,Orlando,240:00,0.651,0.349,0.513,0.128,0.308,0.064,0.179,0.269,0.385,0.75,0.25,0.625,0.375,0.714,0.286
0021100071,1610612765,Pistons,DET,Detroit,240:00,0.871,0.129,0.652,0.27,0.067,0.067,0.281,0.157,0.382,0.655,0.345,0.0,1.0,0.613,0.387
0021100075,1610612762,Jazz,UTA,Utah,240:00,0.803,0.197,0.681,0.149,0.16,0.149,0.16,0.234,0.532,0.469,0.531,1.0,0.0,0.541,0.459
0021100075,1610612740,Hornets,NOH,New Orleans,240:00,0.865,0.135,0.756,0.4,0.1,0.044,0.144,0.189,0.356,0.588,0.412,0.667,0.333,0.595,0.405
0021100073,1610612760,Thunder,OKC,Oklahoma City,240:00,0.753,0.247,0.598,0.115,0.172,0.322,0.23,0.195,0.483,0.269,0.731,1.0,0.0,0.387,0.613
0021100073,1610612742,Mavericks,DAL,Dallas,240:00,0.8,0.2,0.68,0.12,0.15,0.1,0.17,0.16,0.56,0.471,0.529,1.0,0.0,0.538,0.462
0021100072,1610612759,Spurs,SAS,San Antonio,240:00,0.756,0.244,0.604,0.313,0.219,0.052,0.177,0.198,0.292,0.69,0.31,0.857,0.143,0.722,0.278
0021100072,1610612750,Timberwolves,MIN,Minnesota,240:00,0.704,0.296,0.547,0.208,0.34,0.075,0.113,0.104,0.34,0.276,0.724,0.833,0.167,0.439,0.561
0021100074,1610612749,Bucks,MIL,Milwaukee,240:00,0.784,0.216,0.744,0.256,0.174,0.116,0.081,0.244,0.488,0.5,0.5,0.6,0.4,0.514,0.486
0021100074,1610612743,Nuggets,DEN,Denver,240:00,0.771,0.229,0.637,0.0,0.132,0.264,0.231,0.209,0.637,0.621,0.379,1.0,0.0,0.667,0.333
0021100081,1610612747,Lakers,LAL,Los Angeles,240:00,0.821,0.179,0.667,0.333,0.139,0.074,0.194,0.083,0.333,0.583,0.417,0.8,0.2,0.61,0.39
0021100081,1610612745,Rockets,HOU,Houston,240:00,0.677,0.323,0.606,0.242,0.333,0.182,0.061,0.212,0.364,0.567,0.433,0.909,0.091,0.659,0.341
0021100077,1610612741,Bulls,CHI,Chicago,240:00,0.779,0.221,0.579,0.158,0.158,0.237,0.263,0.184,0.421,0.636,0.364,0.5,0.5,0.615,0.385
